ID_RUAS,NO_RUAS,NAMA_RUAS,PANGKAL_RUAS,UJUNG_RUAS,LINGKUNGAN,ID_KELURAHAN,KODE_KELURAHAN,KELURAHAN,ID_KECAMATAN,,KECAMATAN,PANJANG,LEBAR,BAHU_JALAN,ID_PERKERASAN,PERKERASAN,ID_KONDISI,KONDISI,UTILITAS,START_X,START_Y,MID_X,MID_Y,END_X,END_Y,GEOMETRY,IMAGE
21,21,JLN TANGKUBAN PERAHU,JLN KAWI,JLN EKO KARYO,KAUMAN,10,1010,KAUMAN,5,35.05.03,SRENGAT,1083.953698,6,"1,7/1",1,HOTMIX,3,RUSAK RINGAN,,112.0677479,-8.078392863,112.0726609,-8.078558874,112.0775738,-8.07875953,"{""type"":""MultiLineString"",""coordinates"":[[[112.067747867,-8.078392863],[112.0700434,-8.078453865],[112.070523575,-8.078443038],[112.072713614,-8.07856173],[112.073895006,-8.078596917],[112.074951572,-8.078642],[112.076286678,-8.078695918],[112.07757379,-8.07875953]]]}",21.jpg
22,22,JLN KELENGKENG,JLN TANGKUBAN PERAHU,JLN NANGKA,KAUMAN,10,1010,KAUMAN,5,35.05.03,SRENGAT,583.192943,3,"0,5/1,5",2,ASPAL,2,SEDANG,,112.0700434,-8.078453865,112.0698381,-8.081070387,112.069577,-8.083690739,"{""type"":""MultiLineString"",""coordinates"":[[[112.0700434,-8.078453865],[112.07000017,-8.080272579],[112.069857496,-8.080799389],[112.069820441,-8.081316351],[112.069784092,-8.082101315],[112.069727678,-8.082560899],[112.069681145,-8.083125744],[112.069576987,-8.083690739]]]}",22.jpg
23,23,JLN MASJID,JLN RAYA SRENGAT,JLN TANGKUBAN PERAHU,KAUMAN,10,1010,KAUMAN,5,35.05.03,SRENGAT,1647.36894,5,"1,5/1,5",1,HOTMIX,2,SEDANG,SALURAN KANAN JALAN,112.0703308,-8.063578875,112.0703553,-8.07100523,112.0705236,-8.078443037,"{""type"":""MultiLineString"",""coordinates"":[[[112.070330787,-8.063578874],[112.070245915,-8.064172534],[112.070227387,-8.064431016],[112.07021957,-8.065110619],[112.07019378,-8.066259277],[112.070264707,-8.067666114],[112.070266066,-8.068182976],[112.070297346,-8.06912091],[112.070297874,-8.069321911],[112.070375461,-8.069608856],[112.070347279,-8.069848219],[112.070359452,-8.070824489],[112.07034221,-8.071571117],[112.070441246,-8.072709876],[112.070433533,-8.073427765],[112.070395848,-8.073705439],[112.070408653,-8.074920997],[112.070499878,-8.076739359],[112.070490753,-8.076921242],[112.070523575,-8.078443038]]]}",23.jpg
24,24,JLN PENANGGUNGAN,JLN MASJID,JLN EKO KARYO,KAUMAN,10,1010,KAUMAN,5,35.05.03,SRENGAT,784.7540834,3.5,4-Feb,2,ASPAL,2,SEDANG,SALURAN KIRI DAN KANAN JALAN,112.0704999,-8.076739358,112.0740581,-8.076709018,112.0776164,-8.076720676,"{""type"":""MultiLineString"",""coordinates"":[[[112.070499878,-8.076739359],[112.071229703,-8.076708734],[112.07134495,-8.076708432],[112.072353416,-8.076724933],[112.073352277,-8.076741457],[112.07423574,-8.076700852],[112.075224945,-8.076698254],[112.075877988,-8.076686965],[112.076780886,-8.076732447],[112.077616403,-8.076720676]]]}",24.jpg
25,25,JL H ABDUL SOMAD,KEL DANDONG,JLN NANGKA,KAUMAN,10,1010,KAUMAN,5,35.05.03,SRENGAT,948.4663672,4,1-Jan,1,HOTMIX,3,RUSAK RINGAN,,112.0737987,-8.074873829,112.0739193,-8.079154335,112.0738502,-8.083440247,"{""type"":""MultiLineString"",""coordinates"":[[[112.073798732,-8.074873829],[112.073820191,-8.075725643],[112.073859997,-8.076251974],[112.073859851,-8.076718128],[112.07388267,-8.07756322],[112.073895006,-8.078596917],[112.07392402,-8.078673413],[112.073916466,-8.07944873],[112.073947556,-8.080310089],[112.073912151,-8.081449199],[112.073850187,-8.083440247]]]}",25.jpg
26,26,JLN SLAMET,JLN KELENGKENG,JLN H SOMAD,KAUMAN,10,1010,KAUMAN,5,35.05.03,SRENGAT,516.4307517,2.5,1-Jan,4,PAVING,2,SEDANG,,112.0700002,-8.080272579,112.0723405,-8.080323682,112.0739165,-8.07944873,"{""type"":""MultiLineString"",""coordinates"":[[[112.07000017,-8.080272579],[112.070922233,-8.08029888],[112.07126803,-8.080317117],[112.072362915,-8.08032382],[112.072477532,-8.08008423],[112.072544634,-8.080036196],[112.072640674,-8.080035944],[112.073092215,-8.080092188],[112.073159393,-8.080072869],[112.073187901,-8.079957935],[112.07320587,-8.079488882],[112.073224901,-8.07942183],[112.073916466,-8.07944873]]]}",26.jpg
27,27,JLN MASJID RW IV,JLN KELENGKENG,JLN EKO KARYO,DARUNGAN,10,1010,KAUMAN,5,35.05.03,SRENGAT,848.9912762,2.5,1-Jan,2,ASPAL,4,RUSAK BERAT,SALURAN KIRI SETELAH PAGAR,112.0698204,-8.081316351,112.0736497,-8.081434133,112.077495,-8.081640776,"{""type"":""MultiLineString"",""coordinates"":[[[112.069820441,-8.081316351],[112.070108336,-8.081229453],[112.071357091,-8.081312328],[112.071731599,-8.081292203],[112.072317624,-8.081357668],[112.073912151,-8.081449199],[112.075506703,-8.081550295],[112.076207926,-8.081596308],[112.077494996,-8.081640776]]]}",27.jpg
28,28,JLN NANGKA,JLN KELENGKENG,DS WONOREJO,DARUNGAN,10,1010,KAUMAN,5,35.05.03,SRENGAT,653.6724543,3,"1,5/1",2,ASPAL,2,SEDANG,,112.069577,-8.083690739,112.0725206,-8.08354857,112.0754729,-8.083292408,"{""type"":""MultiLineString"",""coordinates"":[[[112.069576987,-8.083690739],[112.07047012,-8.083669258],[112.071929972,-8.083675005],[112.072150614,-8.08357871],[112.073850187,-8.083440247],[112.074973512,-8.083303293],[112.075472901,-8.083292408]]]}",28.jpg
29,29,JLN EKO KARYO,KEL DANDONG ( EXS BENGKOK ),DS WONOREJO,DARUNGAN,10,1010,KAUMAN,5,35.05.03,SRENGAT,649.3796855,5,1-Jan,1,HOTMIX,2,SEDANG,SUNGAI KIRI JALAN,112.0776811,-8.075772921,112.077575,-8.078706106,112.077495,-8.081640776,"{""type"":""MultiLineString"",""coordinates"":[[[112.077681117,-8.075772922],[112.077616403,-8.076720676],[112.077599555,-8.077610876],[112.07757379,-8.07875953],[112.077520406,-8.08035812],[112.077494996,-8.081640776]]]}",29.jpg
30,30,JLN TANJUNG GG I,JLN EKO KARYO,JLN KENDALSARI,DARUNGAN,10,1010,KAUMAN,5,35.05.03,SRENGAT,1018.015224,2.5,0,2,ASPAL,2,SEDANG,,112.0776811,-8.075772921,112.0819818,-8.076154861,112.0865962,-8.076286547,"{""type"":""MultiLineString"",""coordinates"":[[[112.077681117,-8.075772922],[112.079007737,-8.075799337],[112.079977655,-8.075768063],[112.080419358,-8.075738182],[112.0805155,-8.075776215],[112.080535139,-8.075938879],[112.080525892,-8.076072905],[112.080583643,-8.076120611],[112.08069894,-8.076139449],[112.081640098,-8.076127391],[112.082562277,-8.076201524],[112.083887642,-8.076207587],[112.086596172,-8.076286546]]]}",30.jpg
31,31,JLN TANJUNG GG II,JLN EKO KARYO,KEL SRENGAT,DARUNGAN,10,1010,KAUMAN,5,35.05.03,SRENGAT,447.5059581,2.5,0,5,TANAH,4,RUSAK BERAT,,112.0857635,-8.07737034,112.0877923,-8.077354214,112.0791464,-8.077387849,"{""type"":""MultiLineString"",""coordinates"":[[[112.085763522,-8.07737034],[112.086541338,-8.077329989],[112.088279749,-8.077363654]],[[112.077604071,-8.077372239],[112.079146411,-8.077387848]]]}",31.jpg
32,32,JLN TANJUNG GG III,JLN EKO KARYO,JLN KENDALSARI,DARUNGAN,10,1010,KAUMAN,5,35.05.03,SRENGAT,664.0969531,2.5,0,5,TANAH,4,RUSAK BERAT,,112.081715,-8.079008228,112.0847143,-8.079002538,112.0788238,-8.078853147,"{""type"":""MultiLineString"",""coordinates"":[[[112.081714995,-8.079008228],[112.082742799,-8.079072509],[112.083703375,-8.079136966],[112.084375398,-8.079039469],[112.085095491,-8.078960987],[112.086468653,-8.078880769]],[[112.07757379,-8.07875953],[112.078823765,-8.078853147]]]}",32.jpg
33,33,JL CEMPEDAK GG II,JL CEMPEDAK,JLN TANJUNG GG I,DARUNGAN,10,1010,KAUMAN,5,35.05.03,SRENGAT,90.00357229,3,0,5,TANAH,4,RUSAK BERAT,,112.0812859,-8.07293143,112.0811887,-8.074530888,112.0811698,-8.076133416,"{""type"":""MultiLineString"",""coordinates"":[[[112.081285853,-8.07293143],[112.08128726,-8.07315001],[112.081259575,-8.073541059],[112.081214587,-8.074125903],[112.08117652,-8.074721128],[112.081166139,-8.075496306],[112.081169781,-8.076133416]]]}",33.jpg
34,34,JLN CEMPEDAK GG I,JLN CEMPEDAK,JLN TANJUNG GG I,DARUNGAN,10,1010,KAUMAN,5,35.05.03,SRENGAT,520.0172148,3,0,5,TANAH,4,RUSAK BERAT,,112.0837695,-8.071508274,112.0837999,-8.073858687,112.0838876,-8.076207587,"{""type"":""MultiLineString"",""coordinates"":[[[112.08376947,-8.071508273],[112.083761831,-8.072245302],[112.083793321,-8.073250231],[112.083806089,-8.074437068],[112.083837427,-8.075384568],[112.083887642,-8.076207587]]]}",34.jpg
35,35,JLN KENDALSARI,DS KENDALREJO,DS KANDANGAN,KAUMAN,10,1010,KAUMAN,5,35.05.03,SRENGAT,612.9943086,4,"1,5/1",2,ASPAL,2,SEDANG,,112.086651,-8.075243104,112.0865247,-8.078011373,112.0866082,-8.080775562,"{""type"":""MultiLineString"",""coordinates"":[[[112.086651005,-8.075243104],[112.086596172,-8.076286546],[112.086541338,-8.077329989],[112.086524024,-8.078038328],[112.086468653,-8.078880769],[112.086498181,-8.079148694],[112.086608177,-8.080775562]]]}",35.jpg
36,36,JLN CEMPEDAK,KEL DANDONG ( RPH ),DESA KENDALREJO,DARUNGAN,10,1010,KAUMAN,5,35.05.03,SRENGAT,161.5840506,4,"1/1,5",2,ASPAL,2,SEDANG,SALURAN KANAN JALAN,112.0793186,-8.07109802,112.0815448,-8.071294658,112.0837695,-8.071508274,"{""type"":""MultiLineString"",""coordinates"":[[[112.079318638,-8.07109802],[112.080178942,-8.071179656],[112.081286618,-8.071266465],[112.082309336,-8.071378135],[112.08376947,-8.071508273]]]}",36.jpg
37,37,JLN KENDALSARI GG I,JLN KENDALSARI,KEL SRENGAT,DARUNGAN,10,1010,KAUMAN,5,35.05.03,SRENGAT,99.52819036,3,0,5,TANAH,4,RUSAK BERAT,,112.086524,-8.078038328,112.0869754,-8.0780467,112.0874268,-8.078055072,"{""type"":""MultiLineString"",""coordinates"":[[[112.086524024,-8.078038328],[112.087426845,-8.078055072]]]}",37.jpg
38,38,JLN KENDALSARI II,JLN KENDALSARI,KEL SRENGAT,DARUNGAN KAUMAN,10,1010,KAUMAN,5,35.05.03,SRENGAT,239.3212772,3,0,5,TANAH,4,RUSAK BERAT,,112.0866082,-8.080775562,112.0876934,-8.080743961,112.0887785,-8.08071236,"{""type"":""MultiLineString"",""coordinates"":[[[112.086608177,-8.080775562],[112.088778527,-8.08071236]]]}",38.jpg
39,39,JLN NUSA INDAH,BTS KENDALREJO,JLN NUSA INDAH,KAUMAN,10,1010,KAUMAN,5,35.05.03,SRENGAT,390.5880873,4,1-Jan,2,ASPAL,2,SEDANG,,112.0868143,-8.071715699,112.0867439,-8.073479708,112.086651,-8.075243104,"{""type"":""MultiLineString"",""coordinates"":[[[112.086814338,-8.071715699],[112.086798604,-8.072566411],[112.086760476,-8.073122857],[112.086736637,-8.073636194],[112.086651005,-8.075243104]]]}",39.jpg
40,40,JLN SLAMET I,JLN SLAMET,JLN SLAMET MASJID,DARUNGAN,10,1010,KAUMAN,5,35.05.03,SRENGAT,242.9254517,3,0,5,TANAH,4,RUSAK BERAT,,112.0585622,-8.072665392,112.0585157,-8.073249381,112.0584692,-8.07383337,"{""type"":""MultiLineString"",""coordinates"":[[[112.058562248,-8.072665393],[112.05846925,-8.07383337]]]}",40.jpg
41,41,JLN SLAMET MASJID,DESA KERJEN,KEL SRENGAT,DARUNGAN,10,1010,KAUMAN,5,35.05.03,SRENGAT,77.64527184,4,"0,2/0,2",2,ASPAL,2,SEDANG,,112.0587734,-8.073848189,112.0574396,-8.073686709,112.0560957,-8.073631901,"{""type"":""MultiLineString"",""coordinates"":[[[112.058773377,-8.073848189],[112.05846925,-8.07383337],[112.058379732,-8.073791954],[112.058089905,-8.073748696],[112.05752323,-8.073696787],[112.057164192,-8.073653529],[112.056761896,-8.073631901],[112.056446114,-8.07360162],[112.056177917,-8.073618923],[112.056095728,-8.0736319]]]}",41.jpg
42,42,JL KENDALREJO,LING KAUMAN,BTS KENDALREJO,KAUMAN,10,1010,KAUMAN,5,35.05.03,SRENGAT,336.4252101,3.5,"1/0,5",2,ASPAL,2,SEDANG,SALURAN KIRI JALAN,112.0837695,-8.071508274,112.0852925,-8.071603845,112.0868143,-8.071715699,"{""type"":""MultiLineString"",""coordinates"":[[[112.08376947,-8.071508273],[112.084418943,-8.071553352],[112.084876409,-8.071584445],[112.085531954,-8.071615011],[112.086299219,-8.071673994],[112.086814338,-8.071715699]]]}",42.jpg
43,43,JLN BALI,JLN MANGGAR,JLN FLAMBOYAN,SRENGAT I,11,1007,SRENGAT,5,35.05.03,SRENGAT,225.6071643,3.3,2-Feb,2,ASPAL,2,SEDANG,SALURAN KANAN JALAN,112.07853,-8.058629219,112.0784847,-8.059648114,112.0784874,-8.060668074,"{""type"":""MultiLineString"",""coordinates"":[[[112.078530041,-8.058629219],[112.078484584,-8.059596066],[112.078486206,-8.060208642],[112.078487423,-8.060668074]]]}",43.jpg
44,44,JLN MANGGAR,JLN NUSA INDAH,JLN BALI,SRENGAT I,11,1007,SRENGAT,5,35.05.03,SRENGAT,540.1131372,4,"1,7/1,5",1,HOTMIX,1,BAIK,SALURAN KIRI JALAN,112.0736503,-8.058192161,112.0760907,-8.058403896,112.07853,-8.058629219,"{""type"":""MultiLineString"",""coordinates"":[[[112.073650271,-8.058192161],[112.074908684,-8.058322866],[112.076118954,-8.058405836],[112.077386971,-8.058536508],[112.078530041,-8.058629219]]]}",44.jpg
45,45,JLN FLAMBOYAN,JLN NUSA INDAH,JL BALI,SRENGAT I,11,1007,SRENGAT,5,35.05.03,SRENGAT,531.5847129,3.5,"1,5/1,5",2,ASPAL,2,SEDANG,SALURAN KANAN JALAN,112.0737426,-8.060412526,112.076116,-8.060368504,112.0784874,-8.060668074,"{""type"":""MultiLineString"",""coordinates"":[[[112.073742557,-8.060412525],[112.074318442,-8.060286587],[112.074702332,-8.060189864],[112.075201894,-8.060255556],[112.07573992,-8.060340288],[112.076479546,-8.060395776],[112.076834978,-8.060433128],[112.077296151,-8.060508489],[112.077613195,-8.060555514],[112.077988114,-8.060698102],[112.078487423,-8.060668074]]]}",45.jpg
46,46,JLN FLAMBOYAN GG I,JLN FLAMBOYAN,JLN BALI,SRENGAT I,11,1007,SRENGAT,5,35.05.03,SRENGAT,176.0558035,2.6,0/0,5,TANAH,4,RUSAK BERAT,,112.0772962,-8.06050849,112.0776994,-8.060077346,112.0784862,-8.060208642,"{""type"":""MultiLineString"",""coordinates"":[[[112.077296151,-8.060508489],[112.07735276,-8.060125478],[112.077419706,-8.060020015],[112.077631111,-8.060067317],[112.078015405,-8.060123736],[112.078486206,-8.060208642]]]}",46.jpg
47,47,JLN FLAMBOYAN GG II,JLN FLAMBOYAN,JLN FLAMBOYAN GG I,SRENGAT I,11,1007,SRENGAT,5,35.05.03,SRENGAT,54.02877912,2.6,0/0,5,TANAH,4,RUSAK BERAT,,112.0776132,-8.060555514,112.0776222,-8.060311416,112.0776311,-8.060067317,"{""type"":""MultiLineString"",""coordinates"":[[[112.077613195,-8.060555514],[112.077631111,-8.060067317]]]}",47.jpg
48,48,JLN NUSA INDAH,JLN BONG CHINO,BTS KEL DANDONG,SRENGAT I,11,1007,SRENGAT,5,35.05.03,SRENGAT,376.0384641,4,2-Jan,1,HOTMIX,2,SEDANG,,112.073628,-8.057014916,112.0736646,-8.058714568,112.0737426,-8.060412526,"{""type"":""MultiLineString"",""coordinates"":[[[112.073627961,-8.057014915],[112.073650271,-8.058192161],[112.073682135,-8.059350239],[112.073721987,-8.059895714],[112.073742557,-8.060412525]]]}",48.jpg
49,49,JLN NUSA INDAH GG I,JLN NUSA INDAH,BUNTU,SRENGAT I,11,1007,SRENGAT,5,35.05.03,SRENGAT,117.5781695,2.7,0,4,PAVING,2,SEDANG,,112.073722,-8.059895714,112.073189,-8.059916253,112.0726561,-8.059936791,"{""type"":""MultiLineString"",""coordinates"":[[[112.073721987,-8.059895714],[112.072656094,-8.059936791]]]}",49.jpg
50,50,JLN TANGSI,JLN KAMBOJA,JLN NUSA INDAH,SRENGAT I,11,1007,SRENGAT,5,35.05.03,SRENGAT,877.7224767,4,"2,5/1,5",1,HOTMIX,1,BAIK,SUNGAI KIRI JALAN,112.0657253,-8.057427963,112.0696888,-8.057802508,112.0736503,-8.058192161,"{""type"":""MultiLineString"",""coordinates"":[[[112.06572531,-8.057427964],[112.068242033,-8.057651133],[112.07038422,-8.057875266],[112.071796364,-8.058034294],[112.072238227,-8.058071425],[112.073141209,-8.058164779],[112.073650271,-8.058192161]]]}",50.jpg
51,51,GG TANGSI I,JLN TANGSI,JLN BONG CHINO,SRENGAT I,11,1007,SRENGAT,5,35.05.03,SRENGAT,142.1017724,2.7,0,4,PAVING,2,SEDANG,,112.0717964,-8.058034294,112.0718331,-8.057392902,112.0718698,-8.05675151,"{""type"":""MultiLineString"",""coordinates"":[[[112.071796364,-8.058034294],[112.071869818,-8.05675151]]]}",51.jpg
52,52,JLN BONG CINO,JLN KAMBOJA,BATAS DESA BAGELENAN,SRENGAT I,11,1007,SRENGAT,5,35.05.03,SRENGAT,1201.334209,3,1-Jan,2,ASPAL,2,SEDANG,SALURAN KIRI,112.0653678,-8.056596163,112.0706053,-8.057114976,112.0758845,-8.056894143,"{""type"":""MultiLineString"",""coordinates"":[[[112.065367803,-8.056596163],[112.065636275,-8.056432748],[112.065828295,-8.056413106],[112.066125953,-8.05639319],[112.066395101,-8.056488205],[112.066798674,-8.0565733],[112.067173636,-8.056735042],[112.068124357,-8.056722995],[112.068595305,-8.056865342],[112.069095164,-8.0570459],[112.069681505,-8.057245375],[112.06999842,-8.057244548],[112.07053599,-8.057157],[112.070948286,-8.056907063],[112.071236013,-8.056762738],[112.071629579,-8.056694708],[112.071869818,-8.05675151],[112.072772747,-8.056825722],[112.073445217,-8.056910106],[112.073627961,-8.057014915],[112.074396214,-8.057003332],[112.074741863,-8.056973712],[112.075164493,-8.057001319],[112.07565427,-8.057000034],[112.075759832,-8.056971043],[112.075884475,-8.056894143]]]}",52.jpg
53,53,JL JAGALAN,JL. KAMBOJA,BATAS KEL. DANDONG (JL. NUSA INDAH),SRENGAT I,11,1007,SRENGAT,5,35.05.03,SRENGAT,814.8833735,4,2-Feb,1,HOTMIX,3,RUSAK RINGAN,SALURAN KIRI JALAN,112.0663869,-8.060690159,112.0700744,-8.060939429,112.0737634,-8.06101548,"{""type"":""MultiLineString"",""coordinates"":[[[112.066386895,-8.060690159],[112.067808553,-8.060810889],[112.069066799,-8.060874611],[112.070036938,-8.06093908],[112.071640786,-8.060954034],[112.071938674,-8.061020256],[112.073763354,-8.061015481]]]}",53.jpg
54,54,JLN GG CEMPAKA,JL CEMPAKA,JLN CEMPAKA,SRENGAT,11,1007,SRENGAT,5,35.05.03,SRENGAT,132.7432964,2,0/0,5,TANAH,4,RUSAK BERAT,,112.0628179,-8.058363955,112.0629588,-8.057780505,112.0630998,-8.057197054,"{""type"":""MultiLineString"",""coordinates"":[[[112.062817866,-8.058363955],[112.063099785,-8.057197054]]]}",54.jpg
55,55,JLN ANGGREK,JLN KAMBOJA,JLN NUSA INDAH,SRENGAT I,11,1007,SRENGAT,5,35.05.03,SRENGAT,809.0426633,4,"1,5/1,5",2,ASPAL,2,SEDANG,SALURAN KIRI JALAN,112.0663631,-8.058938618,112.0700174,-8.059238564,112.0736821,-8.059350239,"{""type"":""MultiLineString"",""coordinates"":[[[112.066363102,-8.058938618],[112.067122058,-8.059041931],[112.067919178,-8.059049427],[112.069158337,-8.059161057],[112.070704885,-8.059300595],[112.071655762,-8.059345969],[112.072260709,-8.059315672],[112.073682135,-8.059350239]]]}",55.jpg
56,56,JLN ANGGREK GG I,JL. ANGGREK,JL. ANGGREK,SRENGAT I,11,1007,SRENGAT,5,35.05.03,SRENGAT,250.7859643,2.3,0/0,5,TANAH,4,RUSAK BERAT,,112.0707049,-8.059300595,112.0706681,-8.06042052,112.0700369,-8.06093908,"{""type"":""MultiLineString"",""coordinates"":[[[112.070704885,-8.059300595],[112.070697094,-8.059989769],[112.070707704,-8.060372605],[112.070669416,-8.060420563],[112.070141168,-8.0604028],[112.070045209,-8.060431765],[112.070036938,-8.06093908]]]}",56.jpg
57,57,JLN BOUGENVILE,JLN TANGSI,JLN ANGGREK,SRENGAT I,11,1007,SRENGAT,5,35.05.03,SRENGAT,137.6311649,2,0,4,PAVING,2,SEDANG,SALURAN KIRI JALAN,112.0722382,-8.058071425,112.0722495,-8.058693549,112.0722607,-8.059315672,"{""type"":""MultiLineString"",""coordinates"":[[[112.072238227,-8.058071425],[112.072260709,-8.059315672]]]}",57.jpg
58,58,JLN BOUGENVILE GG II,JLN TANGSI,JLN ANGGREK,SRENGAT I,11,1007,SRENGAT,5,35.05.03,SRENGAT,44.77412273,2.75,0,5,TANAH,4,RUSAK BERAT,,112.0731412,-8.058164779,112.0731657,-8.058365718,112.0731903,-8.058566657,"{""type"":""MultiLineString"",""coordinates"":[[[112.073141209,-8.058164779],[112.073190286,-8.058566657]]]}",58.jpg
59,59,JLN STADION,JLN ANGGREK,JLN JAGALAN,SRENGAT I,11,1007,SRENGAT,5,35.05.03,SRENGAT,177.8534044,4,"0/2,5",1,HOTMIX,3,RUSAK RINGAN,,112.0716558,-8.059345969,112.0716483,-8.060150001,112.0716408,-8.060954034,"{""type"":""MultiLineString"",""coordinates"":[[[112.071655762,-8.059345969],[112.071640786,-8.060954034]]]}",59.jpg
60,60,JLN TERATAI GG II,JLN TERATAI,GANG IMIGRASI,SRENGAT I,11,1007,SRENGAT,5,35.05.03,SRENGAT,63.59406397,1.5,"0,5/0,3",4,PAVING,2,SEDANG,,112.0690982,-8.061869974,112.0693864,-8.06188323,112.0696745,-8.061878042,"{""type"":""MultiLineString"",""coordinates"":[[[112.069098223,-8.061869974],[112.069492022,-8.061888089],[112.069674466,-8.061878042]]]}",60.jpg
61,61,JLN TERATAI GG I,JL. TERATAI,BUNTU,SRENGAT I,11,1007,SRENGAT,5,35.05.03,SRENGAT,314.4422006,2.5,0,3,BETON,4,RUSAK BERAT,,112.0691199,-8.062817505,112.0700886,-8.06247204,112.0709038,-8.061893975,"{""type"":""MultiLineString"",""coordinates"":[[[112.069119919,-8.062817505],[112.069667729,-8.062969221],[112.069782973,-8.06296892],[112.069801802,-8.062825297],[112.069791545,-8.062576463],[112.069858544,-8.062490144],[112.070012101,-8.062451456],[112.070117817,-8.062479894],[112.070116383,-8.061934318],[112.070135389,-8.061857695],[112.070212218,-8.061857495],[112.070375479,-8.061857069],[112.070903778,-8.061893975]]]}",61.jpg
62,62,JLN TERATAI GG II,JLN TERATAI,JLN RAYA SRENGAT,SRENGAT I,11,1007,SRENGAT,5,35.05.03,SRENGAT,276.7100171,3,"0,4/0,4",4,PAVING,4,RUSAK BERAT,,112.0690982,-8.061869974,112.0678617,-8.061750507,112.067545,-8.062840754,"{""type"":""MultiLineString"",""coordinates"":[[[112.069098223,-8.061869974],[112.06842577,-8.061795155],[112.0681759,-8.061728805],[112.067983803,-8.061719734],[112.067830246,-8.061758421],[112.067782604,-8.061902119],[112.067764577,-8.06235203],[112.067572705,-8.062429103],[112.067544973,-8.062840754]]]}",62.jpg
63,63,GG KAMBOJA SAWAH,JLN CEMPAKA,JLN KAMBOJA,SRENGAT II,11,1007,SRENGAT,5,35.05.03,SRENGAT,468.4012147,2.7,0,5,TANAH,4,RUSAK BERAT,,112.0599523,-8.053240984,112.0620586,-8.053505236,112.0641601,-8.05381396,"{""type"":""MultiLineString"",""coordinates"":[[[112.059952265,-8.053240984],[112.061249052,-8.053362063],[112.062795929,-8.053635636],[112.064160091,-8.05381396]]]}",63.jpg
64,64,JLN CEMPAKA,JLN GENDERAN,JLN KAMBOJA,SRENGAT II,11,1007,SRENGAT,5,35.05.03,SRENGAT,740.187651,5,2-Feb,1,HOTMIX,3,RUSAK RINGAN,SALURAN KIRI DAN KANAN JALAN,112.0596568,-8.057778696,112.0629597,-8.058375168,112.0662574,-8.058929322,"{""type"":""MultiLineString"",""coordinates"":[[[112.059656753,-8.057778696],[112.060742452,-8.057967321],[112.062817866,-8.058363955],[112.063403808,-8.058410294],[112.063807531,-8.058552821],[112.064153259,-8.058551923],[112.066257438,-8.058929322]]]}",64.jpg
65,65,JLN CENDANA GG I,JLN CEMARA,JLN CEMPAKA,SRENGAT II,11,1007,SRENGAT,5,35.05.03,SRENGAT,140.631696,3,0/0,2,ASPAL,2,SEDANG,,112.064294,-8.057288106,112.0642236,-8.057920015,112.0641533,-8.058551924,"{""type"":""MultiLineString"",""coordinates"":[[[112.064294012,-8.057288107],[112.064153259,-8.058551923]]]}",65.jpg
66,66,JLN CEMARA GG II,JLN CEMARA,JLN CEMPAKA,SRENGAT II,11,1007,SRENGAT,5,35.05.03,SRENGAT,135.4981104,2.2,0,4,PAVING,2,SEDANG,,112.0635735,-8.057203831,112.0634402,-8.057801785,112.0634038,-8.058410294,"{""type"":""MultiLineString"",""coordinates"":[[[112.063573522,-8.057203831],[112.063402658,-8.057970003],[112.063403258,-8.05819972],[112.063403808,-8.058410294]]]}",66.jpg
67,67,JLN GENDERAN GG I,JLN GENDERAN,BTS KEL TOGOGAN,SRENGAT II,11,1007,SRENGAT,5,35.05.03,SRENGAT,80.47995884,2.5,0,5,TANAH,4,RUSAK BERAT,,112.0597941,-8.055184432,112.0594291,-8.055175803,112.0590641,-8.055167174,"{""type"":""MultiLineString"",""coordinates"":[[[112.059794059,-8.055184432],[112.059064144,-8.055167174]]]}",67.jpg
68,68,JLN GENDERAN GG II,JLN GENDERAN,BTS KEL TOGOGAN,SRENGAT II,11,1007,SRENGAT,5,35.05.03,SRENGAT,143.5275734,3.35,"0,5/0,5",1,HOTMIX,3,RUSAK RINGAN,,112.0598962,-8.05383457,112.0592458,-8.053810361,112.0585994,-8.05373263,"{""type"":""MultiLineString"",""coordinates"":[[[112.059896187,-8.053834569],[112.059300724,-8.053816965],[112.058599448,-8.053732629]]]}",68.jpg
69,69,GG GENDERAN III,JLN GENDERAN,BTS KEL TOGOGAN,SRENGAT II,11,1007,SRENGAT,5,35.05.03,SRENGAT,209.0765927,3,1-Jan,2,ASPAL,3,RUSAK RINGAN,,112.0599228,-8.052992198,112.0589774,-8.052918512,112.0580592,-8.052776861,"{""type"":""MultiLineString"",""coordinates"":[[[112.059922807,-8.052992198],[112.058971868,-8.05291808],[112.058203469,-8.052872204],[112.058059169,-8.052776861]]]}",69.jpg
70,70,GENDERAN GG 4,JLN GENDDERAN,BTS KELURAHAN TOGOGAN,SRENGAT II,11,1007,SRENGAT,5,35.05.03,SRENGAT,207.1816502,2.5,1-Jan,2,ASPAL,2,SEDANG,,112.060074,-8.052034646,112.0591357,-8.051982598,112.0582009,-8.051886334,"{""type"":""MultiLineString"",""coordinates"":[[[112.060073972,-8.052034646],[112.059084672,-8.05197977],[112.05820091,-8.051886334]]]}",70.jpg
